review_text,sentiment
"I love Dr. Jart products. I rarely reuse the same product but am in love with this line. In the winter my skin gets very dry and flaky to the point where it looks like I'm breaking out. Furthermore, my legs very very itchy. Some days I scratch so much, I bleed! This stuff is a miracle worker. I use a few drops on my face and from time to time, my shins. It relieved my itchy skin last winter better than anything I've used.",1
"Ceramides are amazing for healing and repairing skin. This liquid plumps and brightens skin, making it look better and better every day. Layer this under a thicker moisturizer if your skin is dry, but if your skin is oily/combo like mine, this is a perfect last layer to repair your moisture barrier and control sebum production. This product is a game changer!",1
"I used to use this and loved it but over the summer months I tried something else because I never loved the powdery scent this has. However, my husband continues to use this and when I feel my face is slightly irritated from a mask or scrub, I apply this before my night cream and it acts as a booster. Nice, lightweight fluid.",1
Sounds like a commercial for tummy meds but this is what I felt when I needed some savior for my burning red skin.I was using a serum with vitamin C and totally flared up my questionable rosacea skin that I went from dealing with mild rosy cheeks to purple skin!!,1
"This stuff is really really good. I've tried lots of oils and serums to help with my crazy dry skin in the winter, but I'm always getting those terrible flakes mid-day! This seems to do the trick. It keeps my skin moisturized all day. It doesn't have a fancy smell or fancy packaging, because it doesn't need it. It works!",1
It's light and moisturizes my dry skin very well. I use this serum twice a day under my night or day cream and my skin looks soft and smooth.,1
"I love this liquid. I apply it with my fingers between toning and moisturizing, although sometimes I feel like I don't even need to moisturize after this. I like the thin, watery consistancy. My skin drinks it up and glows. I find it also helps reduce my naturally flushed cheeks. I apply it heavily aorund my eyes and even my eyelids (which can get very dry) and it's very soothing and non-irritating. Very happy.",1
"I have dry very sensitive skin. I'll admit I'm a makeup skin care junkie and I am a sucker I'll try anything once. Always hoping that something will actually work wonders! I can hands down say this is liquid magic! Super light weight, didn't break my skin out, completely got rid of my dry patchy skin I had! Makeup goes on way smoother now, oh and NOT OILY! I will re buy this over and over Again.",1
Does everything the product description claims. I can't believe how lightweight yet moisturizing it is. Couldn't be happier.,1
"I'm not sure about the skin benefits, but I do know that it makes my foundation look amazing. I can tell a difference when I don't use it. I received it as a sample, will buy. Bravo Dr. Jart+.",1
"This is a great moisturizer that sinks in and plumps my skin. I am 54 yet still get the occasional acne flare-up. I think this lotion helps calm my skin and reduce breakouts. When I am extra dry, I use the ceramidin cream for some additional moisture.",1
"This liquid is absolutely wonderful. It smooths and moisturizers the skin. I sometimes use it alone if I'm in a hurry, but, when I use this underneath the ceramidin cream, it is amazing! My skin has Never looked better! Seriously, these products belong together. They really do wonders and will last a long time too!",1
"This makes my skin feel silky and it's not sticky or greasy. This might be irritating to sensitive skin because it has a lot of alcohol (it's the 5th listed ingredient), and it has a bunch of essential oils (patchouli, citrus, rose geranium, sage, moss rose, and kudzu). Ceramide does wonders for my skin. Here are all the ingredients (from the box):",1
"I've had this for several months and I am here to report that it does nothing. It's basically thick water. Does nothing at all for my skin. Nothing. And if you get a little on your lips, it tastes quite awful. Don't bother.",0
"I tried this last night mixed with ny normal andalou goji peptide cream and wow! My skin had a glowy layer when I woke. Natural oils good! Also I LOVE the smell idk why people complain about it. It smells like lavender and pepper like an expensive spa,",1
"Wanted to love it as it had great claims, but it irritated my skin! I found it has denatured alcohol, so not great for sensitive skin!",0
"Reasonably priced, works on dehydrated skin helping it retain moisture. Helps reduce damage. I can't even count how many serums I have tried. All price ranges, all brands",1
Hi have dry combination skin that is extremely sensitive... Up to this day I used exclusively an expensive natural cream from my dermatologist... This liquid combined with the ceramidin cream are the only creams I have encountered that do not cause irritation burning or breakouts --- true skin saver!! I now have dewy glow moisturized skin! Thank you!,1
"Honestly I have nothing to complain about it.If you watch my skincare routine (at YouTube channel MyTopThingsss), it's my day cream nowadays.",1
"This stuff is great. By using this in conjunction with the ceramidin cream, my skin has finally bounced back after it's winter dry-out. I have mild eczema and it really flared up on me this year. I like the liquid because I can use 4-5 drops on my face and my skin drinks it in. I also use a few drops on my neck which had been flakey and tight prior to using this stuff. Good product, and I think I could use it as my only moisturizer once summer hits.",1
"I love this stuff! Just started using it a few weeks ago and already see a significant difference in my skin. I put it on immediately after washing my face in the morning and in the evening. It locks in the moisture and creates supple, soft, and moisturized skin. I foresee myself using this for a long time!",1
"While this feels ""thin"" and liquidy to the hand, on the face it is a great serum base layer that is very satisfying. You need only the size of a dime to cover your face and a bit more for the neck.. Tons of value with the pick up!",1
I Love dr jarts' ceramidin line. i purchased this liquid to use under the ceramidin cream for day time under makeup. it helps to keep my face hydrated all day long and my make up looks so much better with it underneath.,1
"I have very dry, sensitive skin that is prone to clogged pores and breakouts.I use this liquid with the Ceramidin cream and it is a great combo. I also use it with the Dr Jart+ BB creams and other moisturisers and it boots their moisture power when it isn't quite enough.This line is my go-to when my skin is irritated and freaking out. It feels calming and medicinal.I gave it a four because I don't think I would die without it but I'm sure glad I have it!!!",1
"This stuff is awesome! I have very dry hands in the winter and moderately dry hands in the summer. I wash my hands a lot and I hate the feeling of lotion which is why my hands often crack and bleed and it's very painful! The thing I like about this liquid is that it isn't sticky or slick, it sinks in fast and it sooths without burning! My neice is a nurse and she showed me her hands and she had a red rash around both writsts where she washes her hands so much daily and I recommended this to her and she loves it too! I will definitely keep this product in stock at all times because I can use it day or night and not have that gross feeling of regular lotion but all the soothing benifits and it doesn't have a bad smell which is a plus!",1
I love this stuff. I purchased the help me set with the cream as well. I will be buying this again! This winter was brutal in the Northeast and this keep my skin dewy all winter. Not one dry patch. The smell is amazing as well.,1
"After a month, I saw no difference in my dry skin, so back it went. Still searching for the holy grail of moisturizers...",1
"This product does what it states. It seals in moisture and protects skin from the elements, even in very cold, dry climates. Works best with the moisturizer of the same line. Smells clinical but the effectiveness makes it worth it.",1
"So far so good. The winter throws my skin some serious blows. On the perimeter of my chin, around my mouth, nose, small parts of my cheek, and on my forehead get irritable dry patches and its just such a battle to find a product that will assist. I turned to natural remedies for a long time, highly absorbent coconut oil mostly, as a sealer of moisture, but the oiliness of the coconut oil made makeup application a little bit messy. I spent over a year in Korea, and Dr. Jart is everyywhheere. Korea has an enormous, overwhelming, skin care market, so its nearly impossible to know whats hoopla and whats legit, so I ignored it. Upon returning to the states, and seeing Dr. Jart on Sephora and other leading dept. sites, I decided to give it a try, and am glad I did! Once the cream is available, I will pair it with that for a full skin care regimen, but with just this liquid, the dry patches are gone, my skin isn't irritated, and my face is actually touch-ably smooth. Thank goodness. Side note: apply to skin when the skin is moist but not wet. Im so used to applying moisturizers when my face is still a bit wet, but this formula gets kind of lost in the moisture. Dry until moist to the touch and slather it on! Great product, and looking forward to trying others.",1
"The hype is real. Buy it. I am very particular about my skincare products, and this stuff is liquid gold. Plumps, firms, and smooths skin. I basically replaced my toner with this and it's incredible even without the moisturizer on top. Addictive.",1
in wintertime i combined it the dr. jart oil balm or the jart cream or beauty balm especially when the winter is really harsh. i am also gonna keep using it in the summer or all year long because i love the feel of it.it makes my skin soft to touch and improves my liquid foundation or bb creams.,1
"Let me start out that you must use the smallest amount because it can get pretty sticky. For me it seems to offer more hydration when applied under my day lotion and CC cream. It does not seem to really make a difference w/ any of my night creams. Lets just say this product doesn't ""wow"" me.",1
"The texture of this product is very liquid-y and it is very hydrating! I use this after a toner and before a moisturizer and it creates a coat layer on the skin which makes my skin absorb the moisturizer better. I have a fairly dry combination skin, but this serum works well enough that I don't feel the need to use the Ceramidin cream with it. It smells a bit like medicine but I don't mind it at all because it works so well.",1
"Love the thin texture and it soaks in quickly. It smells like my Grandpa's Old Spice, but really, I don't mind that. Since using it, my skin has not felt that tight dry feeling.",1
This face wash is absolutely amazing. I have sensitive skin and found many gentle cleansers do not clean my skin properly. This one does! Not gritty either,1
"I originally bought this last spring & found it too moisturizing for my combination skin so I saved it for wintertime when I get dry and flaky. I'm so glad I did because it has saved my skin. I use it after cleansing with Dove Shea butter soap, Murad Vitamin C serum, AM & PM it is liquid y and light but very moisturizing, slightly tacky until fully dry.In AM my skin feels soft and moisturized but not greasy. You only need 3-4 drops of this serum so the bottle lasted me 5 months so it's a good buy.Recently I was outside for several hours in 10 degree windy weather and my cheeks were bright red and chapped. I applied a warm wet washcloth for a few minutes and then a few drops of Ceramidin, my skin was instantly soothed and the redness diminished soon after. This serum has a slight green tea fragrance that I find very mild and doesn't linger. Highly recommend for sensitive dry skin!!",1
"I have eczema and dry skin and the NY winter has not been kind to my skin this year. I had tried numerous different lotions, oils and combinations of the above and still had dry, itchy, flaking skin until someone at sephora suggested this as it would help my skin keep the moisture barrier that it naturally lacks due to eczema. I am rarely amazed by something but I was by this. It makes my skin smooth and soft, even when I fell asleep with only this product on and no moisturizer, I still woke up the next morning with soft skin.I put it on dry skin, until my face feels slighty sticky, and then follow with my regular moisturizer. If necessary I might add a little of this after the moisturizer as well.For everyone with dry irritated sensitive skin I highly recommend this.",1
"I have very sensitive skin with mild rosacea. The NY winter had made my skin so dry and dehydrated, that not even my La Mer cream helped. I tried a sample of this liquid, and it literally changed my skin in a few days. It's a thick liquid that leaves your skin feeling a bit tacky which I actually love. I layer my cream over the liquid and then put a second layer on top. It makes my skin feel soft, plump and well moisturizered!",1
I use this with the Ceramidin cream and my dry skin is better than ever. I have very dry (sometimes flaky) and sensitive skin. The Ceramidin products have done a great job hydrating skin and making it finally feel normal. I have not had any issues with irritation or breakouts. You do need to use an SPF because of the alpha-hydroxys.,1
I just reviewed the Ceramidin cream and this works well with it! So happy I found this. Works really well with my combination and sensitive skin and def works with this winter weather. My skin is glowing!,1
"I have sensitive and dry skin. I used this the first time with a koh gen do cream and it was too harsh. It did not seem to hydrate, in fact my chin still had dry patches and my face was oily in the middle of the day.. I wanted it so badly to work because of the good reviews and price so I gave it 2 other tries but stopped when it gave me three big zits.. I tried the koh gen do cream alone and my skin got so much better",0
"I usually don't write reviews, but this product deserves a write-up. I have eczema and I've tried everything when my skin flares up - even prescription creams from my dermatologist. This moisturizer beats them all. It not only reduced my last flare-up by several days, it has prevented its return. It's light enough to use on your body or your face, and won't clog pores. I use it every day, now. It's well worth the price. ",1
this one is a little gem. Would have never come across. Sephora Associate recommended .....Does the job better than a $200 SERUMTotally inexpensive for what you get!LOVE IT !!!!,1
"i had high hopes after reading the reviews, and I do love it but it caused me to break out on my chin. I never have breakouts on my chin, so I knew it was the liquid causing it. If it didn't break me out it would be an amazing product.",0
Very hydrating but has a weird chemical smell.,1
This hydrating liquid is just what my dry winter skin needs. I've layered this under Dr Jart Cream and the two work so beautifully together. My skin is more moisturized and healthy than it has been in quite awhile. I've tried so many serums looking for one that would work with my dry in winter/sensitive/combination skin and now I finally have!,1
HG doesn't even begin to describe it. I now live my life in fear of this product being out of stock or discontinued.,1
"I've been using this on my skin for about six months now, off and on, and I've definitely noticed a difference in the quality of my skin. I have rosacea, and the affected areas are generally a little rougher and somewhat pebbly, as well as dry. Pairing this liquid with the cream has made my skin softer and more supple feeling. I like quite a few things in the Dr. Jart+ line, but this is one of my favorites.",1
"I am 72 years old and my skin has held out pretty well, but I have not taken as good a care of it as I should have. Now I am seeing small, fine wrinkles on my cheeks and it was very upsetting to me. Three or four days of using both these two products together, morning and night and the skin on my cheeks is smooth again. I can hardly believe it. The lines above my upper lip and around my eyes are far less noticeable and not as deep. I will die with this on my face.",1
"Love this! I use it on my face, neck and hands. It is great as a hand treatment, my hands look much better after using this for a week. The liquid absorbs very quickly and leaves your skin feeling smooth, soft and plump. This also helps to soothe inflammation and redness.",1
After reading the amazing reviews I thought this was going to be my holy grail serum along with the cream and boy was I wrong. After the first application my skin started to sting and burn but I kept using it because i really wanted it to work since I paid so much for it and it worked amazingly on my mom but instead it gave me red skin bumps ALL OVER my face and it took over a week for it to go away. I Don't recommend this for extremely dry sensitive skin,0
"I have fine lines under my eyes, and I didn't notice any visible firming at all. This feels like any other basic eye cream, and you definitely don't need to spend 80$ on this.",0
"I have skin that changes depending on the season. In the winter, it is extremely dry and irritated causing acne and breakouts. I am terrified of putting anything other than water on my skin because it is so sensitive and my pores get clogged very easily. I have been using this for a few weeks and have not broken out and have noticed my skin has become more supple. This is pricey but goes a long way. Just a dime size amount is enough for your face.",1
"If you're using acne products or taking medication for acne, you need this serum. While products and medication dry out my t-zone to acceptable levels, they make the rest of my face totally parched and this is the only thing i've found that helps with dry patches. It absorbs super quickly and a little goes a long way--I find that three drops is enough to cover my entire face and this bottle is *big*. I also have very sensitive skin and I haven't had any problems with this product at all, it's definitely become a new winter staple for me.",1
"I absolutely love this Ceramidin Liquid Lotion! I use this Ceramidin Liquid Lotion during the day and the Lotion with matching Cream layered on top at night. I have SUPER sensitive, dry skin with acne (lucky me), so finding products that work without irritation or dryness is a real challenge for me. This is perfect! Hydrates my skin with zero side effects. I even took it into my dermatologist, who read the ingredients and said it would be perfect for me. Will buy again and again.",1
"I purchased a full sizebottle of Ceramidin Liquid after trying a sample of the Ceramidin cream. My only real complaint is the fragrance -- if you has scent sensitivities, this is not for you. I'm a week into using it regularly and I notice an immediate difference. I follow up with Weleda Almond Lotion as a moisturizer. I think the Ceramidin cream felt moisturizing on it's own but with this serum, you'll need to follow up with a moisturizer. I have heard serums penetrate deeper though which is why I opted for the Liquid.",1
"Love this serum and will definitely be repurchasing it once it runs out. 5 oz for the price is an incredible deal, considering you only need 3-4 drops of this serum to make your face feel amazing. Highly suggest it to everyone, regardless of skin type(dry, oily, etc). It gives my dry, dehydrated skin life again!",1
"I have very dry cheeks and a very oily tzone, generally dull and boring skin with ruddy pigmentation. This moisturizer brings life and evenness to my face. I don't have perfect skin because of it, but it makes a BIG difference compared to the old ""sensitive skin"" drugstore moisturizers I used previously. I use it alone after washing & before sunscreen/primer, not alongside the cream. And the bottle is massive â€” I was weary to order because of the price but it's more than proved its worth.",1
Personally for me it isn't anything special. Disappointed.,1
"That's right, this product was used on many a model's face before makeup. I just had to try it for my dry skin and my daughter's eczema and so far it's really great. Its so gentle that I questioned its effectiveness but it is really good. My skin is soft and feels hydrated even the next AM.",1
"The first thing I noticed about this serum is that it's very liquidy- almost like water. I like that you get a lot of it for your money. I add this serum under my moisturizer on cold days. So far, I've liked it- it hasn't made me break out, and I'll take all the moisture I can get. I sometimes like to add some moisturizer on top of my makeup later in the day if my skin is really dry, and I tried doing that with this. It didn't mesh well with my makeup, so I'll stick to using it under moisturizer/makeup.",1
I have ultra sensitive skin and had problems with slight eczema under my eyes which would make my concealer look awful. My face is completely healed and has a beautiful overall texture after using this for a month. It's SO SOFT. I use this liquid under my cetaphil moisturizer and they work together perfectly. I use a lot at night and a little bit in the morning before makeup. This is a keeper and a true skin saver,1
"Incredible moisturizer for combination skin. Reality is you get 5oz so for an incredible serum, 50 bucks is very reasonable. I'm on my second bottle. My skin feels nourished and moisturized. In the past, if I didnt moisturize at night, my skin would be dry, it was the products I was using. Now my skin is stronger, healthier, less breakouts, glowing. I can't say enough about this product. I just wish it was in the stores but oh well. I would like to try the cream next for our brutal Canadian winters. Def try this product!!!",1
This is a wonderful product that truly brings the moisture without the heavy feeling. I wish it was more affordable but it's def a must have especially during the winter seasons.,1
Huge bottle and love how it feels under the ceramidin cream!,1
"Cheap, a lot in one bottle, safe for my sensitive skin.I use a very generous amount right after washing my face and neck and even down to chest area. It smells kinda funny, but nothing significantly bothering. It is just a very gentle light moisturizer before applying heavier cream.Alone itself, I still feel my skin needs more hydration tho.",1
"I love the cream version, but I really just can't see that this liquid did anything at all for my dry skin. Mine wasn't thick or rich like others have said, mine was very watery and didn't even feel moisturizing upon initial application. It just felt like...well...water? I'll definitely continue to use the cream but for me this liquid isn't worth the extra step (even though it is nicely priced).",0
I really wanted to like it because I have super sensitive acne-prone skin. But it really did nothing on my face but make it super oily. So I gave it to a friend.,0
I love this cleanser! Any products takes two weeks to show real results and this one did indeed. Word to the wise: it did make me break out for those first two weeks... almost as if it was removing all the impurities from my skin. However my skin has not experienced any break outs since. I have combination skin with an oily t-zone and dry cheeks. A must for anyone having issues with minor acne! Leaves my skin extra clean.,1
"I guess i'm in the minority here, but I hated this product. It broke me out! I had little bumps all over my cheeks. I hated the consistency. I have oily/combo skin and this definitely did not provide any moisturization for me, it actually felt sticky on my skin. I can't imagine how someone with dry skin would like this. I'm a bit surprised at all the glowing reviews, wondering if I got a dud. I will be returning this for something more moisturizing.",0
"My facialist pushes the hyaluronic acid; my dermatologist pushes the ceramides. Ceramidia packs a bunch of both, and at a realistic price! I have extremely oily but dehydrated skin with large poors and rosacea; I have to be really careful about what I use. I've been trying Cerave PM with a pump of hyaluronic acid, but it didn't seem to be enough. I use about 1/4 tsp of Ceramidia at night and I'm wayyyyy happy. It's a generous bottle, too. I'm hoping that just because it will be awhile between purchases, Sephora won't think I've lost interest and discontinue the product.",1
Had a dry patch on my chin...this stuff took care of it,1
Nice moisturiztion lotion. Not heavy but stay longer.,1
smooth and give instant hydration!,1
"I got this as a sample with the cream. They're supposed to work together, but I don't care for the cream as it's a bit too heavy for me, but this stuff is amazing. I use it after my standard serum and it adds piles of moisture to my face without feeling gloppy or heavy. The bottle is huge, too! Lasts forever.",1
"I don't know what took me so long to buy this, but this is a miracle in a bottle for those of us with dry skin. I don't have many thing I call Holy Grail, but this is definitely #1 in my list of must haves.",1
this is the best serum i have ever used............the best!! i saw results overnight! it made my face look so fresh and radiant and after 9 hours at work my face still looks so fresh and so clean. i have never used the words HG until now. LOVE IT!!!!!!!!!!!!!!!!!!! this product is taking me to VIB rouge as i will be buying it for my mom and sisters too. lol,1
"I haven't actually bought this yet but I most definitely will. I received a sample at the Sephora in my city. I asked for something moisturizing but not oily or greasy and that's exactly how this product is not. It's non-greasy, non-oily and still moisturizing. My T-Zone is oily and my the rest of my face gets dry. I also love this product because you only need a little bit and the bottle is a very decent size. I could stretch it for months, maybe even a year. This is a must-have.",1
Great product! I use this before any product. The first day I used it I noticed a glow. I am on week 2 and noticed less blackheads as well.,1
"Love love this serum. It is thick and creamy and moisturized. As it suggested, I use the serum before the cream. My skin glows all day.",1
This product works just like the description says and you get 5 oz. for $39. Need I say more?,1
"This is my daily base layer of protection and moisture. I have very sensitive skin that is also prone to dryness, and this Ceramidin really makes a difference day-to-day. I highly recommend! I use this in conjunction with Ceramidin Cream, mixed with an SPF50 facial sunblock, and a BB Cream. Since I've started using all of the Ceramidin products I've had noticeably less dryness and also less oiliness due to the moisture being balance in my skin. I highly recommend all of the Dr. Jart+ products!",1
"This is probably the best skincare item I have ever used. I actually genuinely see results. I have combination type skin; oily on my T-zone, and dry on the rest. This product moisturizes my skin while completely evening my skin tone. I don't even need to wear foundation or tinted moisturizer anymore. The texture of the product was surprising because it wasn't what I was expecting. It's very light liquidy substance and I was expecting more of a thick gel. That said, it still feels great. If you're even considering buying this product, I highly recommend it.",1
"Suffering from dry skin and allergies, I want a product that contains no parabens or petroleum [like the muck my GP prescribed] that actually works. I have had to slather my face in oil after getting out the shower for relief. This stuff has immediately improved my skin. I wish I had bought the cream at the same time.",1
"This works as a Booster Serum, it goes on after your toner or any treatment with requires you to use a cotton pad.This is helped my de-hydrated skin from all the acne treatments. My skin always feel fresh and looks much better when i use this booster serum.",1
"I used this moisturizer on a daily basis both in the morning and the evenings. I have been using it for a month now so far no break outs. I like the fact that it is liquid, definitely feels light weight and soft. I recommend.",1
"I love it , and I didn't know I would! I used with the wrinkle warrior and together under my smashbox foundation it is a dream!!!! I don't like the fragrance but that's ok. My dry skin soaked it up and it hasn't broken me out",1
"Save yourself $90.00 and invest in a different moisturizer. If you are hoping to purchase a moisturizer that will offer you visible improvements in your skin, this one disappointed me. After 3 months of use I see no difference.",0
It is very moisturizing but does not feel heavy orgreaser. I don't have wrinkles but I have quite a fewfine lines. My skin feels and looks better every time I useit. Also love the way it dispenses the lotion.,1
"I'm getting fine lines and decided to up my skincare game to the max. Get this I did my research and this product is backed by a Nobel Prize anti-aging breakthrough and also the cheapest in the Prize winners so it's a no brainier for me. It doesn't smell the best but it's not discussing and I can tolerate it because it's the best. I use the serum, eye cream and this moisturizer and my skin looks amazing. When people find out how old I really am which is only when they ask for my ID (strange at my age to me) they say wow no way what's your secret? I say skincare is and should be your major splurge besides foundation. These items are put all over your face so they should be the best! Other items can be skimped on because most major makeup brands are owned by the same company as the drugstore brands. Research is key to good skin as well. I do use an exfoliant, sometimes a peel, hyaluronic acid and C but those items can be found in lower priced products in high amounts.",1
"I have been using this for about a month and I love it. It is very moisturizing and hydrating on my combination skin. I love how it feels in the morning when I wake up - still clean and not oily (since I go straight to the gym without washing my face). I will continue to use this as long as it keeps my skin feeling soft, moisturized, and clean.",1
"Although this is an anti aging product, I would recommend to people who are looking for an amazing moisturizer alone. This moisturizer is truly amazing. I have extremely dry skin and eczema and this product is by far the best I've used. It leaves your skin feeling like silk. And the anti aging never hurts either! (I'm 17 lol)",1
"I was looking for a great moisturizer to put on daily and I had the hardest time finding a cream that worked for everyday. I finally tried this and it was magic. This, combined with the Exfolikate cleanser is the best combo ever on the planet. It is never oily, just absorbs immediately and your skin is crazy soft.",1
"Doesn't leave me feeling greasy, good consistency, but isn't worth the price. I see no difference in my skin after using this for 2 months. I purchased it based on a recommendation from a friend who raved about it, but I don't think it does anything for me at all. Won't purchase again (especially because there are some amazing brands at a lower price point that can do the same thing) I also don't think it moisturizes that well.",0
Not worth the $ in my opinion. I think it broke me out. I really didn't like the scent. I also didn't see any great results.,0
"I wouldn't consider myself as having sensitive skin, nor the type to review a product. Tried this on a recommendation from a super friendly and seemingly knowledgable employee. This broke me out like crazy. I couldn't figure out why I was getting little pimples on my face. Started to apply in certain areas, the other areas cleared up. Super disappointed. Don't spend good money on this. Did not do anything for my fine lines AND it broke me out. Two thumbs down.",0
"I have always been satisfied with the sephora staff recommendations but on my last visit a representative from Kate Somerville was in sephora and really pressured me to try it. They stood in front of the brand I usually purchase so I thought it can't be that much different than my usual brand and it cost less. Does NOT provide moisturizing,or lessen dark spots. I could get past the smell but my nose has been peeling badly using this cream. If I did not live so far from a sephora I would return it. I have used different high end moisturizing creams some I like better than others. I don't usually write reviews but a product this costly should be better.",0
I use this just at night to make it last longer and still see nice results. I do hate the price tag but after trying to go without it I'm back buying it again. It's the perfect consistency and I love it.,1
I used my first jar and was very happy with it but decided to try something else when it was gone. BIG mistake! This product moisturizes without being greasy and works well on my sensitive skin. I will be sticking with this one going forward.,1
"No breakouts, no reactions...my skin is hydrated and smooth, and people have a hard time believing my age. I also use the eye cream, Vit C Serum, and retinol. I never thought I needed a moisturizer (having always had oily skin), but this is my holy grail.",1
"This cream is amazing. I've been using it for about two years now. It's not too greasy and doesn't upset my very sensitive skin. It gives just the right amount of hydration for my dry skin. It is however, pricey. The one time I did not repurchase this after I ran out I regretted it immediately. Tried several other cheaper products with terrible results. You get what you pay for. This is the good stuff!!",1
"This is the nicest anti-aging cream I have ever tried. I HATE that is costs $90 for 1.7 oz!!, but it's still the best cream I have tried. It makes my skin glow. I don't wear any foundation, and I like the way my face looks after using this cream. The drawbacks, aside from the cost, are that you can't tell when you are running out until you have run out because you can't see inside the jar. I have taken it apart, but after you do that it doesn't dispense correctly. I use it underneath KS RetAsphere with retinol every few days, which is also $85 for 1 oz. I hate paying that price for such a tiny amount of product, but they are the only cosmetics I pay lots of money for, so that's my excuse. I would advise someone to try this cream, as it works and feels great on my skin. I am only giving it 4 stars because of the price. The product itself is 5 star!.",1
"I really wanted to love this, but I just couldn't get past the first two days. This product broke my skin almost immediately. I have extremely sensitive skin that is also dry, and a Sephora staff member recommended this. I would not recommend it to anyone with similar skin as myself. I returned it for a refund.",0
"Absolutely amazing moisturizer. I am currently using a sample of this and it's the most hydrating moisturizer I've ever used without feeling super sticky, too thick, or shiny. This cream absorbs quickly but lives your skin feeling soft, nourished, and it locks in the moisture!",1
"Tried the sample. My forehead is now awash in bumpiness, which has never been my issue. Thank goodness for the other reviewer who indicated her sensitive skin's reaction. My skin is sensitive, but? I've tried and used lots of products on it successfully. Alas.",0
"For $90.00, this should have worked better. The gal who sold me in it said it was THE BEST product for dark spots...WRONG! Not only did it not work, I ran out in a little over a month! I used 1 pump each time, so it's not like I was using to much. It also doesn't have an spf in it. I took the pump apart to see if I could scrape anymore out (you don't know your low until it's gone because there's no way to see inside), and the actual part that contains the moisturizer is much smaller than packaging! The outside is very deceiving! Bottom line, if your gonna spend $90 on a moisturizer, don't buy this one!",0
"I tried a sample of this simply because I had run out of my Clinique moisterizer and I didn't baby time to get some more. Within three days my skin was glowing. I didn't have any blemishes, my oily skin somewhat repaired itsslelf, and my skin was flawless. This is truly a miracle in a bottle. It's worth the price I promise you!",1
"I had been searching for an anti aging cream that I could fall in love with. This is it. I use it morning an evening under the KS line release serum. Together they are dynamite. I just turned 50,and my skin is good. No major issues. Believe me this cream is worth the investment. I'm a fan for life!. Thank you KS, your products rock my socks!",1
"I just recently entered the high-end skin care world and did a lot pf research regarding ingredients before doing so. This moisturizer has a great list of beneficial ingredients and did wonders for my tired, pale, stressed skin, although I should note that I also used a serum, most recently Quench also by KS, and I expect that helped as well. My one issue with this cream is that it has a lot of fruit extracts and fragrant oils in it, and I am concerned about putting so many of such things on my face, but they don't seem to bother my skin. In fact, I recently tried something else that did not have those ingredients and while it is okay, it is not nearly as moisturizing, so I will probably go right back to Age Arrest.",1
"This is a wonderful product. I ran out and got a sample of this cream after reading about it on a beauty blog. After using it for 3 days, i knew I couldn't go without it and purchased it. I mix this with three drops of the Nude Skincare Progenius oil morning and night and my skin has never been happier.",1
The best! I've tried a lot and keep coming back to this product. Heavier than her other daily moisturizers.,1
"I bought this following an in-store demonstration. I should have stuck with my instincts that this was not maybe the best ""moisturizer"" for me when the rep said they suggest not just 1 serum before application but 2, so a pre-serum then a serum. Seriously. Within 24 hrs I could tell I felt dryer than usual and within 48 my forehead was flakey, a problem I hadn't for 25 years. Then to make matters worse it caused mild breakouts in my chin and nose area. I used the product for only two days and two weeks later things are just settling down.",0
"I tried it for a few days but the ingredients caused redness. I have fair, sensitive skin. I will continue using their regular daily moisturizer though.",1
"I have been using this cream for about a year now and I absolutely love it! I am in my 30s, and about a year ago I started noticing that my skin was becoming more dehydrated, tired looking and I was developing fine lines. No matter what moisturizers I tried nothing seemed to help. So I headed to sephora and picked this up after one of the staff members recommended it. I truly feel like this has made a huge difference in my skin! I am sensitive/acne/combo and this cream has not irritated my face. It has just made my skin look more youthful, soft and smooth. I apply a thin layer all over my face and neck and I found that a little goes a long way. (I will use less or more depending on how my skin is acting that day but I usually never use more than 1/2 - 3/4 of a pump.) I highly recommend this cream for anyone starting to see the signs of aging, it will definitely take a few years off of your skin :)",1
"I love the way my face feels after using this, plus makeup goes on great just a few minutes later. It has also helped my daughter who is a type 1 diabetic and has very sensitive, dry skin.",1
"this product is lightweight and feels nice. however, i didn't notice a difference in my skin at all. when i read the ingredients, it contained lavender extract, which can cause irritation on sensitive skin. for this price, i'll stick to one without the irritants",1
"I have sensitive skin and tend to react to some of Kate's products, as well as a litany of others. I sampled this and was surprised to discover it does not react with my skin. Most importantly, it really works! I noticed an immediate improvement in texture and fullness that seems to have persisted. I use it as a moisturizer at night after cleansing and with a serum. Nights when I don't use it I definitely notice a difference the next morning. Highly recommended,",1
"This cream has a great feel and light scent and works well for me. I've noticed how easily and smoothly my make-up goes on and how pretty my skin looks since using it. I have light skin, combinations-type skin. No breakouts at all. I love it!",1
They product goes on sooo smoothly and there is a lot of product in the container. Your skin feels more soft right away and brightens up after a week. Great!,1
Totally inlove with this cream! I have super sensitive skin and unfortunately many creams dry out my skin or irritate it but not this one.... It instantly hydrated and softened my skin and absolutely NO burning like most products that I've tried and believe me I have tried them all! It left my face with the most beautiful glow and looks absolutely flawless under my foundation... Took care of my dry patches making applying makeup enjoyable again. Feels so wonderful on my skin.... Truly my hg I will never be without! Thank you for making such a fabulous cream!!!,1
"I would break out a lot, but once I began to use this product a long with the moisturizer, and etc my skin has been looking better than ever. I receive a lot of compliments from people and i find myself to be wearing less foundation now because of how good my skin looks.",1
